anio,semana,temp_media,temp_max,temp_min,temp_rango,temp_superficie,precipitacion_mm,humedad_media,humedad_especifica,radiacion_solar,radiacion_onda_larga,viento_medio,viento_max,presion,humedad_suelo,evapotranspiracion,punto_rocio,precipitacion_acum,provincia
2018,18,13.118571428571428,17.822857142857142,9.171428571428573,8.651428571428571,12.997142857142856,9.620000000000001,86.45,8.162857142857144,7.7,29.518571428571427,2.684285714285714,4.177142857142857,100.73571428571428,0.7657142857142858,1.012857142857143,10.755714285714285,9.620000000000001,Buenos Aires
2018,19,14.73857142857143,19.189999999999998,11.530000000000001,7.659999999999999,14.397142857142857,14.79,89.5257142857143,9.504285714285714,8.697142857142856,29.72,2.282857142857143,3.7285714285714286,100.32142857142857,0.7785714285714286,0.9357142857142857,12.93142857142857,14.79,Buenos Aires
2018,20,10.127142857142857,15.319999999999999,6.542857142857143,8.777142857142858,9.83,3.86,83.60000000000001,6.434285714285714,8.744285714285715,26.684285714285714,2.455714285714286,4.13,100.45857142857143,0.7714285714285715,0.7642857142857142,7.261428571428572,3.86,Buenos Aires
2018,21,9.755714285714287,17.06714285714286,4.282857142857143,12.784285714285716,9.051428571428572,0.01,80.54714285714284,6.094285714285713,11.33,24.30857142857143,2.1014285714285714,3.6042857142857145,100.62285714285714,0.7614285714285715,0.9371428571428572,6.3500000000000005,0.01,Buenos Aires
2018,22,9.994285714285713,14.23,6.772857142857142,7.457142857142857,9.864285714285714,75.87,88.37714285714286,7.027142857142857,5.475714285714285,28.032857142857143,2.6257142857142854,4.061428571428571,100.82428571428571,0.83,0.24714285714285714,8.088571428571429,75.87,Buenos Aires
2018,23,6.76,11.587142857142856,2.6157142857142857,8.971428571428572,6.332857142857143,0.44,83.61714285714285,5.1971428571428575,8.034285714285714,25.368571428571425,2.4171428571428573,4.071428571428571,100.24714285714286,0.8271428571428572,0.22714285714285715,4.0371428571428565,0.44,Buenos Aires
2018,24,5.185714285714285,9.95142857142857,1.8085714285714285,8.142857142857142,5.0442857142857145,28.38,89.10857142857142,4.902857142857143,7.221428571428571,24.277142857142856,2.902857142857143,4.36,101.05,0.8514285714285714,0.10571428571428572,3.442857142857143,28.38,Buenos Aires
2018,25,6.032857142857142,13.092857142857142,1.052857142857143,12.040000000000001,5.574285714285714,0.0,81.64999999999999,4.9399999999999995,9.959999999999999,22.79,3.001428571428572,5.231428571428571,100.45857142857143,0.8471428571428571,0.3242857142857143,2.9514285714285715,0.0,Buenos Aires
2018,26,7.590000000000001,14.072857142857144,3.237142857142857,10.835714285714285,6.978571428571428,12.149999999999999,86.9542857142857,5.768571428571429,7.9799999999999995,25.854285714285712,2.0685714285714285,3.6,100.0657142857143,0.8371428571428571,0.30428571428571427,5.482857142857143,12.149999999999999,Buenos Aires
2018,27,5.698571428571428,9.385714285714286,2.5500000000000003,6.835714285714286,5.535714285714286,15.8,87.12714285714286,4.945714285714286,6.737142857142857,26.018571428571427,2.5742857142857143,3.8771428571428572,101.06285714285715,0.85,0.08142857142857143,3.5800000000000005,15.8,Buenos Aires
2018,28,7.595714285714286,13.024285714285714,3.8800000000000003,9.144285714285713,7.3914285714285715,0.0,86.95714285714287,5.648571428571429,7.5,25.28142857142857,2.5685714285714285,3.968571428571429,100.75857142857141,0.8557142857142858,0.2785714285714286,5.448571428571428,0.0,Buenos Aires
2018,29,7.021428571428571,11.082857142857142,3.755714285714286,7.327142857142857,6.881428571428572,21.79,88.11857142857143,5.611428571428571,6.655714285714287,26.368571428571425,3.6214285714285714,5.195714285714286,100.35714285714286,0.8642857142857142,0.10571428571428572,5.094285714285713,21.79,Buenos Aires
2018,30,6.925714285714286,11.457142857142857,3.357142857142857,8.1,6.367142857142857,20.410000000000004,84.99000000000001,5.474285714285714,7.771428571428571,25.43857142857143,3.051428571428571,4.4957142857142856,101.08571428571429,0.8685714285714285,0.12857142857142856,4.35,20.410000000000004,Buenos Aires
